Unique ID	Card Unique ID	Card Name	Card Pitch	Card ID	Set Printing Unique ID	Set ID	Edition	Rarity	Foiling	Art Variation	Artist	Flavor Text	Image URL	TCGPlayer ID																																							
6mn7Hwq8TRcHnq7pNTmQM	PHz8kWCt6rw6Q6jMgbdQC	Find Center	3	1HP098	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Daria Khlebnikova	From your home, draw strength. From your family, take heart. From the mists, find peace.	https://storage.googleapis.com/fabmaster/media/images/1HP098.width-450.png																																								
rkJfNF86LqnkNGHtKNhPq	9QkzLM66JjHbrMD9M6KDf	Flood of Force	2	1HP099	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Silvia Meiliani	Every thunderstorm begins with a single drop of rain.	https://storage.googleapis.com/fabmaster/media/images/1HP099.width-450.png																																								
LqGhWLbpqPrPTBDbr7bdK	j8jNwqCDtMqHPbCrnLcbf	Heron's Flight	1	1HP100	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		bimawithpencil		https://storage.googleapis.com/fabmaster/media/images/1HP100.width-450.png																																								
FGbg7tRMjhHdPNjFTTwjw	hTMnFLppC7Pjdk6hq8nWb	Lord of Wind	3	1HP101	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Andrey Savchuk		https://storage.googleapis.com/fabmaster/media/images/1HP101.width-450.png																																								
g8P8hDTqwK69LJDg9WWGR	zjzpNfJzKkkQPptTjCthC	Mugenshi: RELEASE	2	1HP102	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Sergey Gurskiy		https://storage.googleapis.com/fabmaster/media/images/1HP102.width-450.png																																								
pRGPf7Lhm68qCBHwJzHFF	qCDqQNmzPzM8DfbRPBqWj	Ancestral Empowerment	1	1HP103	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Alexander Mokhov	"They called to him from beyond the Mists. ""It's time to come home."""	https://storage.googleapis.com/fabmaster/media/images/1HP103.width-450.png																																								
kddLrrWgqhCHfkjGggNnD	BdktjfJkbNJzMfKQ6Mtrd	Blackout Kick	1	1HP104	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Carlos Jose Camus	"""Just a little off the top."""	https://storage.googleapis.com/fabmaster/media/images/1HP104.width-450.png																																								
PhLRcRfm6PRRFNL6rbk7f	BKjJWmhTkQrpQLCcgr8Jb	Blackout Kick	2	1HP105	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Carlos Jose Camus	"""Just a little off the top."""	https://storage.googleapis.com/fabmaster/media/images/1HP105.width-450.png																																								
MCCdgTbWRC7Fg8FtMtrQC	gp98bCGp7DPjk8KTpHqJr	Blackout Kick	3	1HP106	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Carlos Jose Camus	"""Just a little off the top."""	https://storage.googleapis.com/fabmaster/media/images/1HP106.width-450.png																																								
hTBznNfmwQdDcGMJCJdjd	b9Hw6NhDgfdQWLDQffTPC	Crane Dance	1	1HP107	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Asep Ariyanto		https://storage.googleapis.com/fabmaster/media/images/1HP107.width-450.png																																								
PfnC7ztmWP6G8JwncjpTp	hdwcfGdrfcJ9bK78tPgRW	Crane Dance	2	1HP108	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Asep Ariyanto		https://storage.googleapis.com/fabmaster/media/images/1HP108.width-450.png																																								
C9RrRDLkCgj9PtdDnPBLJ	KWNMNMjTzTQMRK7FF9J6T	Crane Dance	3	1HP109	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Asep Ariyanto		https://storage.googleapis.com/fabmaster/media/images/1HP109.width-450.png																																								
gWRBwpwdbjdBrPhN8mCMc	wmN6kmKhktkmfhWtqLmHm	Rushing River	1	1HP110	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Arif Wijaya		https://storage.googleapis.com/fabmaster/media/images/1HP110.width-450.png																																								
mm79pL7rBnb6FDJHNmjfT	cdcnJRkcCzJkDmb7NwnPQ	Rushing River	2	1HP111	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Arif Wijaya		https://storage.googleapis.com/fabmaster/media/images/1HP111.width-450.png																																								
9bK9tPmzmdtj9rjfgmmzr	tMDDnhBrcpCL8c9MW7BgC	Rushing River	3	1HP112	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Arif Wijaya		https://storage.googleapis.com/fabmaster/media/images/1HP112.width-450.png																																								
MPJ7M9KFTmpTGpbhrLCnQ	WtGtPtHBQMNnjzBdcdLNd	Flic Flak	1	1HP113	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Daniel Jiménez	Silver flashes under the pale moonlight, blades slicing through air as Ira twisted and turned, narrowly avoiding their ambush.	https://storage.googleapis.com/fabmaster/media/images/1HP113.width-450.png																																								
MRqHkdR6zTt6PhMFzNh9L	NWTPMPpLT7TL7qzkBLTHF	Flic Flak	2	1HP114	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Daniel Jiménez	Silver flashes under the pale moonlight, blades slicing through air as Ira twisted and turned, narrowly avoiding their ambush.	https://storage.googleapis.com/fabmaster/media/images/1HP114.width-450.png																																								
RFzkHDNhLpcbR8JLhzp9f	tNwNjDkrznjwrPP6bHBtD	Flic Flak	3	1HP115	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Daniel Jiménez	Silver flashes under the pale moonlight, blades slicing through air as Ira twisted and turned, narrowly avoiding their ambush.	https://storage.googleapis.com/fabmaster/media/images/1HP115.width-450.png																																								
pLzwcbqNcbDMrNTpMCmbQ	Thbcg9RW9t8WNfMCpgNmk	Leg Tap	1	1HP116	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Le Vuong		https://storage.googleapis.com/fabmaster/media/images/1HP116.width-450.png																																								
z8kQ6dChpt7K9qrFKdNHW	9K6tW9Kcqfc67PtcgmNTP	Leg Tap	2	1HP117	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Le Vuong		https://storage.googleapis.com/fabmaster/media/images/1HP117.width-450.png																																								
j8jfnn8rKdMrbNcphzQbH	dcWdcd8Q6tnPKDT6nKkjH	Leg Tap	3	1HP118	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Le Vuong		https://storage.googleapis.com/fabmaster/media/images/1HP118.width-450.png																																								
Ff8PwnfgmtmjCQ8drGhhM	C7zhnMLhctLTpqN7CnrjT	Rising Knee Thrust	1	1HP119	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Alexander Pachin	To master the Art of the Sparrow is to master one's own body, and possess the agility of a bird in flight.	https://storage.googleapis.com/fabmaster/media/images/1HP119.width-450.png																																								
fDWNjBBFjDJj7W6qQPWGL	q7ctPDWzHDk667rcJW9TL	Rising Knee Thrust	2	1HP120	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Alexander Pachin	To master the Art of the Sparrow is to master one's own body, and possess the agility of a bird in flight.	https://storage.googleapis.com/fabmaster/media/images/1HP120.width-450.png																																								
6Dq9GFFjWWFC98WnCcGBB	jdLb9qCbwmwjj9N6rNrnn	Rising Knee Thrust	3	1HP121	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Alexander Pachin	To master the Art of the Sparrow is to master one's own body, and possess the agility of a bird in flight.	https://storage.googleapis.com/fabmaster/media/images/1HP121.width-450.png																																								
BDzHMPTWw6rCMQRPmJdRJ	DH8zBCdjRpQmLKgbnRF8q	Soulbead Strike	1	1HP122	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Cristián Huerta		https://storage.googleapis.com/fabmaster/media/images/1HP122.width-450.png																																								
qPKRk9pmJpkzwbtNTChrD	gz8JNPJGQNgq66jKkBzbD	Soulbead Strike	2	1HP123	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Cristián Huerta		https://storage.googleapis.com/fabmaster/media/images/1HP123.width-450.png																																								
Nnk9wPThkqzQJ69WzB8Bj	DFrMBQFPRf7hTrcCwrRKd	Soulbead Strike	3	1HP124	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Cristián Huerta		https://storage.googleapis.com/fabmaster/media/images/1HP124.width-450.png																																								
QTjqzwBKmcjkwndLT7Jz8	GqNTpPW79fHNzj7kB8Kkb	Surging Strike	1	1HP125	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Vadim Kalabukh		https://storage.googleapis.com/fabmaster/media/images/1HP125.width-450.png																																								
BqdzdfdBRJW7njGm6HnH9	Hpq8jQm9H97HbfhBKgctd	Surging Strike	2	1HP126	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Vadim Kalabukh		https://storage.googleapis.com/fabmaster/media/images/1HP126.width-450.png																																								
Q6bWhfrRPg7JbBdpTMmBQ	KtHkGCQfc6Td7Dg8htCcJ	Surging Strike	3	1HP127	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Vadim Kalabukh		https://storage.googleapis.com/fabmaster/media/images/1HP127.width-450.png																																								
MtjGgQprqrPbBr66WrPJJ	9F67fMDKzMkLMJFr7GN67	Torrent of Tempo	1	1HP128	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Asep Ariyanto		https://storage.googleapis.com/fabmaster/media/images/1HP128.width-450.png																																								
8NPQzHwqCwLWqmhpHjwTg	TR8gpGqrWD7JrKtjMqKbJ	Torrent of Tempo	2	1HP129	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Asep Ariyanto		https://storage.googleapis.com/fabmaster/media/images/1HP129.width-450.png																																								
cRhcjn9q9QwPpHwhhRmLM	hRbLKmtGT7DJQqr9Q7MNN	Torrent of Tempo	3	1HP130	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Asep Ariyanto		https://storage.googleapis.com/fabmaster/media/images/1HP130.width-450.png																																								
kdcGJC8Mh9gFJdkp9DPNh	zgP9HWNCqbrQPLMNP8Bwf	Whelming Gustwave	1	1HP131	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Sonia Sandoval		https://storage.googleapis.com/fabmaster/media/images/1HP131.width-450.png																																								
qNrtfJpFRbqNMHGcTPBwn	jCrd8h9kPW8rJ9KwgRr8L	Whelming Gustwave	2	1HP132	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Sonia Sandoval		https://storage.googleapis.com/fabmaster/media/images/1HP132.width-450.png																																								
BzMLGBBpjBFNH6Czdq66H	M7gFnB7zpwHWCbzWCWKpd	Whelming Gustwave	3	1HP133	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Sonia Sandoval		https://storage.googleapis.com/fabmaster/media/images/1HP133.width-450.png																																								
6CdPPmPbPGGqWDgWwcJkB	HQPwgkmgJzK6ncfgQ7QBC	Bittering Thorns	2	1HP134	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Maerel Hibadita		https://storage.googleapis.com/fabmaster/media/images/1HP134.width-450.png																																								
CqFwccTgQpwjtPKkGpQpF	zKtm8BQzLMCwJRgqcGLNm	Salt the Wound	2	1HP135	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Yulia Litvinova		https://storage.googleapis.com/fabmaster/media/images/1HP135.width-450.png																																								
h7hnMb7GjpDRqQJMCKfHL	w98kfFNz9prGgmD88ptJR	Whirling Mist Blossom	2	1HP136	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Agri Karuniawan		https://storage.googleapis.com/fabmaster/media/images/1HP136.width-450.png																																								
HKHWJtgpbKfQRcfkHJzHN	HhTPF8HGRqhFbTT8HnBBh	Zen State		1HP137	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Jessada Sutthi		https://storage.googleapis.com/fabmaster/media/images/1HP137.width-450.png																																								
WjkDRRQG96MC998zDWJRq	Djhg6DMpCpFHD9rcPNFrN	Dorinthea Ironsong		1HP138	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Lius Lasahido		https://storage.googleapis.com/fabmaster/media/images/1HP138.width-450.png																																								
8qHFw9kJhmf6nFbdBtrWq	KGqRPDfRrnPqdj7Cm76fr	Dorinthea		1HP139	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Lius Lasahido		https://storage.googleapis.com/fabmaster/media/images/1HP139.width-450.png																																								
9nPgTQb6KjnqftfqGqJkW	wWmP8RJRq7MWk7kBh9q7w	Kassai, Cintari Sellsword		1HP140	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Alexander Mokhov		https://storage.googleapis.com/fabmaster/media/images/1HP140.width-450.png																																								
rnJJR7BW8CJ9nbn7FTGK8	PpwQBBjqmBbgBrKMPbbBr	Cintari Saber		1HP141	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Reza Afshar		https://storage.googleapis.com/fabmaster/media/images/1HP141.width-450.png																																								
6fJDwRt8mLfBRC6jNbKBh	PpwQBBjqmBbgBrKMPbbBr	Cintari Saber		1HP142	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Reza Afshar		https://storage.googleapis.com/fabmaster/media/images/1HP142.width-450.png																																								
HP7W8GM6DQzBbRTNLFdRH	NDjHqNJrckK6pjK7LwfMW	Dawnblade		1HP143	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Adolfo Navarro		https://storage.googleapis.com/fabmaster/media/images/1HP143.width-450.png																																								
KBNBJfwgzMDrn9fDJ6Hfk	GJBb8BW9zTQ8CkGbzFqmN	Braveforge Bracers		1HP144	rW8hnzQk9DFq89t6Gm9cH	1HP	N	L	S		Adolfo Navarro		https://storage.googleapis.com/fabmaster/media/images/1HP144.width-450.png																																								
BTM87jKJjgMw8rQkqntfP	dtg9jMjQFFbmncCBNHjW9	Refraction Bolters		1HP145	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Anna Tanygina		https://storage.googleapis.com/fabmaster/media/images/1HP145.width-450.png																																								
LCtmtHnhCPbQwGFKgtMrD	cH7LdkrKdFnjP7PLwFDhD	Courage of Bladehold		1HP146	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Bramasta Aji		https://storage.googleapis.com/fabmaster/media/images/1HP146.width-450.png																																								
fj88DbDtTpW9TRccppHzg	QDgDmcwTqJPDctWrbqMLt	Glint the Quicksilver	3	1HP147	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Alexander Mokhov		https://storage.googleapis.com/fabmaster/media/images/1HP147.width-450.png																																								
RBdHHmHkmNfWNrFqmFrbF	gKGT9RtDz7RGgtLWKkhgJ	Rout	1	1HP148	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Adolfo Navarro		https://storage.googleapis.com/fabmaster/media/images/1HP148.width-450.png																																								
qM6mN6PtwfHBPbpJq7NrB	Crtn9djMPnRdwjKnhWRpk	Singing Steelblade	2	1HP149	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Adolfo Navarro		https://storage.googleapis.com/fabmaster/media/images/1HP149.width-450.png																																								
GgwKCBNBGPGdhWnmPzmzr	hcrwmGkbzW8zBft77cKpj	Twinning Blade	2	1HP150	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Marco Wulfr		https://storage.googleapis.com/fabmaster/media/images/1HP150.width-450.png																																								
fk889B7NRkkCnHmTnLDfm	LKTc8bNLczk7p78FwWzTw	Spoils of War	1	1HP151	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Grant Griffin		https://storage.googleapis.com/fabmaster/media/images/1HP151.width-450.png																																								
bzhwkwfjDrWHJpjnHqJnP	LD76nrjCTwzcf6Qk8cCjW	Steelblade Supremacy	1	1HP152	rW8hnzQk9DFq89t6Gm9cH	1HP	N	M	S		Lius Lasahido		https://storage.googleapis.com/fabmaster/media/images/1HP152.width-450.png																																								
mWDHbfrK8LpqBHzPQFnHw	BDbLKmLQzJTjHjgJrtLWT	Overpower	1	1HP153	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Nikolai Maslakov		https://storage.googleapis.com/fabmaster/media/images/1HP153.width-450.png																																								
QrNfJpFqqFFKtFM7PJndp	688rBwm6gmkFjGPrchjCq	Overpower	2	1HP154	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Nikolai Maslakov		https://storage.googleapis.com/fabmaster/media/images/1HP154.width-450.png																																								
N6BJR87NJFD9pWWhGftLk	68PDzWMgFLKpqQNpQGQFB	Overpower	3	1HP155	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Nikolai Maslakov		https://storage.googleapis.com/fabmaster/media/images/1HP155.width-450.png																																								
7MJDWLDKJW8CTzDJQGh8p	dmnK9rtgp6tmCbN9LR9qQ	Steelblade Shunt	1	1HP156	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Cindy Handoyo	A warrior of the Hand of Sol is trained to turn the enemies' advances to his advantage.	https://storage.googleapis.com/fabmaster/media/images/1HP156.width-450.png																																								
KbkhpmPqnMFqP99FjTGk8	JbTJprLM9CcMPHwFgL888	Steelblade Shunt	2	1HP157	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Cindy Handoyo	A warrior of the Hand of Sol is trained to turn the enemies' advances to his advantage.	https://storage.googleapis.com/fabmaster/media/images/1HP157.width-450.png																																								
7rzHqWR7cwhJgCCkbp8gp	CqjGDbBG9WMHfdcpF8fqJ	Steelblade Shunt	3	1HP158	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Cindy Handoyo	A warrior of the Hand of Sol is trained to turn the enemies' advances to his advantage.	https://storage.googleapis.com/fabmaster/media/images/1HP158.width-450.png																																								
MWnDhpj76NcNqRgjRpdc9	rMhFpgrgBCtQdqrrcpHNh	Warrior's Valor	1	1HP159	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Daria Khlebnikova	The Magister's voice filled the departure halls, as the blessing of Sol washed over them.	https://storage.googleapis.com/fabmaster/media/images/1HP159.width-450.png																																								
nDbqtfFfJwLwG8NcMNTzM	g97rMMDfMbRgmgfjzgJnL	Warrior's Valor	2	1HP160	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Daria Khlebnikova	The Magister's voice filled the departure halls, as the blessing of Sol washed over them.	https://storage.googleapis.com/fabmaster/media/images/1HP160.width-450.png																																								
6dnq8MDmcLd6frcFCpbWk	czRC9wmKkRGGrwrhJbNqj	Warrior's Valor	3	1HP161	rW8hnzQk9DFq89t6Gm9cH	1HP	N	R	S		Daria Khlebnikova	The Magister's voice filled the departure halls, as the blessing of Sol washed over them.	https://storage.googleapis.com/fabmaster/media/images/1HP161.width-450.png																																								
NhCqCftfbqBbmBLDGfmjg	9Kp6GPmC6WKb7NqNPwNrd	Ironsong Response	1	1HP162	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Anastasiya Grintsova	The song of a smith rings true, heard with every strike of steel on steel.	https://storage.googleapis.com/fabmaster/media/images/1HP162.width-450.png																																								
c9NfPqW9QKR9RNdpmbNDw	L7jKNGkRd9WwpN6NQKGbf	Ironsong Response	2	1HP163	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Anastasiya Grintsova	The song of a smith rings true, heard with every strike of steel on steel.	https://storage.googleapis.com/fabmaster/media/images/1HP163.width-450.png																																								
KhgMzw6qRPMRQqCzLghwf	tnLDhJDNRMRQrcTzBkTF9	Ironsong Response	3	1HP164	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Anastasiya Grintsova	The song of a smith rings true, heard with every strike of steel on steel.	https://storage.googleapis.com/fabmaster/media/images/1HP164.width-450.png																																								
BqpcRJLDcMQGdqLDHgpM9	gNPcP7pPgPCh6PCPBh9R8	Out for Blood	1	1HP165	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Narendra B Adi		https://storage.googleapis.com/fabmaster/media/images/1HP165.width-450.png																																								
c7g7kwWcdH7GDJLmzgcPC	hdBzQDmLW99WzrRmgqBcg	Out for Blood	2	1HP166	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Narendra B Adi		https://storage.googleapis.com/fabmaster/media/images/1HP166.width-450.png																																								
nCCWnbtW6jPddNrpMGPfB	hmh7T87jmwTmpfdbdjBFR	Out for Blood	3	1HP167	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Narendra B Adi		https://storage.googleapis.com/fabmaster/media/images/1HP167.width-450.png																																								
mwNzrWfgTC7Cn6JrBczrt	QzMcw6fdMzggnrQ8M9jbC	Stroke of Foresight	1	1HP168	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Sonia Sandoval		https://storage.googleapis.com/fabmaster/media/images/1HP168.width-450.png																																								
tc6ptCMNrkmM6kptW9PbG	cmqfjzTmDDt9DLCRkLGMC	Stroke of Foresight	2	1HP169	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Sonia Sandoval		https://storage.googleapis.com/fabmaster/media/images/1HP169.width-450.png																																								
qmtKFLhdmjcJRrqggm6LL	8TnQLCqNKhPqNhD9CmGPz	Stroke of Foresight	3	1HP170	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Sonia Sandoval		https://storage.googleapis.com/fabmaster/media/images/1HP170.width-450.png																																								
rfhMp6LhQzdgLJfRJnR89	gDcKMbmQqDqD6mkWBTqq8	Driving Blade	1	1HP171	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Adolfo Navarro	"""Our arms protect the great city, and all who live within."" - Lieutenant Timaeus"	https://storage.googleapis.com/fabmaster/media/images/1HP171.width-450.png																																								
wT7HrrmgQDR7WLKzwhffm	RLjzjPgc67fWrMNjjLtBm	Driving Blade	2	1HP172	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Adolfo Navarro	"""Our arms protect the great city, and all who live within."" - Lieutenant Timaeus"	https://storage.googleapis.com/fabmaster/media/images/1HP172.width-450.png																																								
M8LBrRDMrrFcGRM9JzqPp	N7zmTD6zCgLQQzqWg8fgQ	Driving Blade	3	1HP173	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Adolfo Navarro	"""Our arms protect the great city, and all who live within."" - Lieutenant Timaeus"	https://storage.googleapis.com/fabmaster/media/images/1HP173.width-450.png																																								
fPtWWjt8KbpmfzpK9hhR7	wnrwnDFQzMQChWBt7JWtr	Hit and Run	1	1HP174	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Jessada Sutthi		https://storage.googleapis.com/fabmaster/media/images/1HP174.width-450.png																																								
j8qRjNRLdnhbT9GzQwP6H	qbjpM6PbCPWjjQTfdt9TM	Hit and Run	2	1HP175	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Jessada Sutthi		https://storage.googleapis.com/fabmaster/media/images/1HP175.width-450.png																																								
8dQbzhrdWT77TnzrMqpQD	gqHqnRkFrm7dmJRDf9kzJ	Hit and Run	3	1HP176	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Jessada Sutthi		https://storage.googleapis.com/fabmaster/media/images/1HP176.width-450.png																																								
R88bW9qdwtNmKrn7ccbmc	DHDCCL77FKTkQPTqKnG9B	Nature's Path Pilgrimage	1	1HP177	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Reza Afshar		https://storage.googleapis.com/fabmaster/media/images/1HP177.width-450.png																																								
9frC6NqTRzzHnbhTgT7QW	RKbRPkHTBMrQBjf789nwC	Nature's Path Pilgrimage	2	1HP178	rW8hnzQk9DFq89t6Gm9cH	1HP	N	C	S		Reza Afshar		https://storage.googleapis.com/fabmaster/media/images/1HP178.width-450.png																																								
